,Lyrics,labels
485,Now that I've lost everything to you You say you wanna start something new And it's breakin' my heart you're leavin' Baby I'm grievin' But if you wanna leave take good care I hope you have a lot of nice things to wear But then a lot of nice things turn bad out there Oh baby baby it's a wild world It's hard to get by just upon a smile Oh baby baby it's a wild world I'll always remember you like a child girl You know I've seen a lot of what the world can do And it's breaking my heart in two Because I never wanna see you a sad girl Don't be a bad girl But if you wanna leave take good care I hope you make a lot of nice friends out there But just remember there's a lot of bad and beware Oh baby baby it's a wild world It's hard to get by just upon a smile Oh baby baby it's a wild world I'll always remember you like a child girl Baby I love you But if you wanna leave take good care I hope you make a lot of nice friends out there But just remember there's a lot of bad and beware Oh baby baby it's a wild world It's hard to get by just upon a smile Oh baby baby it's a wild world I'll always remember you like a child girl. Oh baby baby it's a wild world It's hard to get by just upon a smile Oh baby baby it's a wild world I'll always remember you like a child girl,0
486,   It's not time to make a change Just relax take it easy You're still young that's your fault There's so much you have to know Find a girl settle down If you want you can marry Look at me I am old but I'm happy  I was once like you are now and I know that it's not easy To be calm when you've found something going on But take your time think a lot Why think of everything you've got For you will still be here tomorrow but your dreams may not   How can I try to explain cause when I do he turns away again It's always been the same same old story From the moment I could talk I was ordered to listen Now there's a way and I know that I have to go away I know I have to go   It's not time to make a change Just sit down take it slowly You're still young that's your fault There's so much you have to go through Find a girl settle down If you want you can marry Look at me I am old but I'm happy   All the times that I cried keeping all the things I knew inside It's hard but it's harder to ignore it If they were right I'd agree but it's them they know not me Now there's a way and I know that I have to go away I know I have to go ,0
487,It's nine o'clock on a saturday Regular crowd shuffles in There's an old man sittin' next to me Makin' love to his tonic and gin He says son can you play me a memory? I'm not really sure how it goes But it's sad and it's sweet and I knew it complete When I wore a younger man's clothes La-la-la de-de da La-la de-de da da-da Sing us a song you're the piano man Sing us a song tonight Well we're all in the mood for a melody And you've got us feelin' alright Now John at the bar is a friend of mine He gets me my drinks for free And he's quick with a joke or to light up your smoke But there's someplace that he'd rather be He says Bill I believe this is killing me As a smile ran away from his face Well I'm sure that I could be a movie star If I could get out of this place Oh la-la-la de-de da La-la de-de da da-da Now Paul is a real estate novelist Who never had time for a wife And he's talkin' with Davy who's still in the navy And probably will be for life And the waitress is practicing politics As the businessmen slowly get stoned Yes they're sharing a drink they call loneliness But it's better than drinkin' alone... Sing us the song you're the piano man Sing us a song tonight Well we're all in the mood for a melody And you've got us feelin' alright It's a pretty good crowd for a saturday And the manager gives me a smile 'Cause he knows that it's me they've been comin' to see To forget about life for a while And the piano it sounds like a carnival And the microphone smells like a beer And they sit at the bar and put bread in my jar And say man what are you doin' here? Oh la-la-la de-de da La-la de-de da da-da Sing us the song you're the piano man Sing us a song tonight Well we're all in the mood for a melody And you've got us feelin' alright,0
488,I heard there was a secret chord That David played and it pleased the Lord But you don't really care for music do you? Well it goes like this the fourth the fifth The minor fall and the major lift The baffled king composing Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Well your faith was strong but you needed proof You saw her bathing on the roof Her beauty and the moonlight overthrew you She tied you to her kitchen chair She broke your throne and she cut your hair And from your lips she drew the Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Baby I've been here before I've seen this room and I've walked this floor You know I used to live alone before I knew you And I've seen your flag on the marble arch And Love is not a victory march It's a cold and it's a broken Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Well there was a time when you let me know What's really going on below But now you never show that to me do you? But remember when I moved in you And the holy dove was moving too And every breath we drew was Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Maybe there's a God above But all I've ever learned from love Was how to shoot somebody who outdrew you? And it's not a cry that you hear at night It's not somebody who's seen the light It's a cold and it's a broken Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah,0
489,And the people went into their hide they oh From the start they didn't know exactly why why Winter came and made it so all look alike look alike Underneath the grass would grow aiming at the sky It was swift it was just another wave of a miracle But no one nothing at all would go for the kill If they called one very soul in the land on the move Only then would they know a blessing in disguise The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before Tell me now of the very souls that look alike look alike Do you know the stranglehold covering their eyes? If I call on every soul in the land on the move Tell me if I'll ever know a blessing in disguise The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before And the curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before,0
490,  Indochina Capa jumps Jeep two feet creep up the road To photo to record meat lumps and war They advance as does his chance very yellow white flash A violent wrench grips mass rips light tears limbs like rags  Burst so high finally Capa lands Mine is a watery pit Painless with immense distance From medic from colleague friend enemy foe Him five yards from his leg from you Taro  Do not spray into eyes I have sprayed you into my eyes  3:10 PM Capa pends death quivers last rattles last chokes All colors and cares glaze to gray shriveled and stricken to dots The left hand grasps what the body grasps not Le photographe est mort  Three point one four one five alive no longer my amour Faded for home May of '54 Doors open like arms my love Painless with a great closeness To Capa to Capa Capa dark after nothing re-united with his leg and with you Taro Taro  Do not spray into eyes I have sprayed you into my eyes Hey Taro ,0
491,She may contain the urge to run away But hold her down with soggy clothes and breezeblocks Citrezene your fevers gripped me again Never kisses all you ever send are fullstops LA LA LA LA Do you know where the wild things go? They go along to take your honey LA LA LA LA Break down now weep Build up breakfast now lets eat My love my love love love... LA LA LA LA Muscle to muscle and toe to toe The fear had gripped me but here I go My heart sinks as I jump up Your hand grips my hand as my eyes shut Oh oh oh aah Oh oh oh aah-ah Do you know where the wild things go? They go along to take our honey Break down now sleep Build up breakfast now lets eat My love my love love love... She bruises coughs she splutters pistol shots But hold her down with soggy clothes and breezeblocks She's morphine queen of my vaccine My love my love love love... LA LA LA LA Muscle to muscle and toe to toe The fear has gripped me but here I go My heart sinks as I jump up Your hand grips my hand as my eyes shut Oh oh oh aah Oh oh oh aah-ah Oh oh oh aah Oh oh oh aah-ah ah She may contain the urge to runaway But hold her down with soggy clothes and breezeblocks Germaline disinfect the scene My love my love love love... Please don't go I love you so... My lovely Please don't go please don't go I love you so I love you so Please don't go please don't go I love you so I love you so Please break my heart (HEY) Please don't go please don't go I love you so I love you so Please don't go please don't go I love you so I love you so Please break my heart Please don't go I'll eat you whole I love you so I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so I love you so... Please don't go I'll eat you whole I love you so I love you so I love you so... Oh oh oh,0
492,01110011 Crying zeros and I'm nearing 111 Cut my somersaults I'ma backflip Pool summer summer pool pool summer Kiss me Hair the way the sun really wants it to be Whiskey soda please your G&T is empty Dips inflatables have sunk to the bottom Pool summer summer pool pool summer Kiss me Now you dive in Kelly let's dive dive down To the pool's bottom where we belong Kelly we're sinking like a beating stone All above crowdin' 'round so fucking loud Mister Caspian's killer told me so Lalalalalala Heard it now on the radio Lalalalalalala My pool summer summer pool summer vibe scare In cold blood 01110011 Crying zeros and I'm nearing 111 Lifeless back slaps the surface of the pool Pool killer killer pool pool killer Kiss me Mister Caspian's killer told me so Lalalalalala Heard it now on the radio Lalalalalalala My pool summer summer pool summer vibe scare In cold blood  Lalalalalala In cold blood in cold blood Lalalalalala Lalalalalala In cold blood Lalalalalala Caspian's killer told me so Lalalalalala Lalalalalala Caspian's killer told me so Lalalalalala Lalalalalala In cold blood,0
493," Sometimes a mystery sometimes I'm free But they don't know my mood or my attitude Sometimes I wanna roll or stay at home Walking contradiction guess I'm factual and fiction  A little crazy little sexy little cool Little rough around the edges but I keep it smooth I'm always left of center and that's right where I belong I'm the random minor note you hear in major songs  And I like that I don't really give a fuck if I was just the only one Who likes that I never like to follow follow all the   Oh me oh me oh me oh my Oh me oh me oh me oh my Oh me oh me oh me oh my I like that  I don't care what I look like but I feel good Better than amazing and better than I could Told the whole world I'm the venom and the antidote Take a different type of girl to keep the whole world afloat  Cause I'm crazy and I'm sexy and I'm cool Little rough around the edges but I keep it smooth I'm always left of center and that's right where I belong I'm the random minor note you hear in major songs  And I like that I don't really give a fuck if I was just the only one Who likes that I never like to follow follow all the   Oh me oh me oh me oh my Oh me oh me oh me oh my Oh me oh me oh me oh my I like that  I remember when you called me weird We was in math class third row I was sitting by you Right before Mr. Ammond's class Cause my mom couldn't afford new J's Polos thrift store thrift clothes that was all I knew Do you remember? Uh I remember when you laughed when I cut my perm off And you rated me a six I was like ""Damn"" But even back then with the tears in my eyes I always knew I was the shit  I like that I don't really give a fuck if I was just the only one Who likes that I never like to follow follow all the ?  Oh me oh me oh me oh my Oh me oh me oh me oh my Oh me oh me oh me oh my I like that",0
494,Monae and Leftfoot Whoaaa Another day I take your pain away Some people talk about ya Like they know all about ya When you get down they doubt ya And when you dip it on the scene Yeah they talkin' bout it Cause they can't dip on the scene Whatcha talk about it T-t-t-talkin' bout it When you get elevated They love it or they hate it You dance up on them haters Keep getting funky on the scene While they jumpin' round ya They trying to take all of your dreams But you can't allow it Cause maybe whether you're high or low Whether you're high or low You gotta tip on the tightrope (Tip tip on it) T-t-t-tip on the tightrope (Tip tip on it) Maybe maybe maybe Whether you're high or low (High or low) Maybe whether you're high or low (High or low) You got to tip on the tightrope (Tip tip on it) Now let me see you do the tightrope (Tip tip on it) And I'm still tippin' on it See I'm not walkin' on it Or tryin' to run around it This ain't no acrobatics You either follow or you lead yeah I'm talkin' bout you I'll keep on blaming the machine yeah I'm talkin' bout it T-t-t-talkin' bout it I can't complain about it I gotta keep my balance And just keep dancin on it We gettin funky on the scene And you know about it Like a star on the screen Watch me tip all on it Then maybe whether I'm high or low (High or low) Maybe whether you're high or low (High or low) Ooh you gotta tip on the tightrope (Tip tip on it) Yeah tip on the tightrope (Tip tip on it) Maybe maybe maybe Whether you're high or low (High or low) Maybe whether you're high or low (High or low) Tip on the tightrope (Tip tip on it) Maybe let me see you tightrope (Tip tip on it) And I'm still tippin' on it Big Boi You gotta keep your balance Or you fall into the gap It's a challenge but I manage Cause I'm cautious with the strap Doing damage to your canvas thta a doctor cannot patch See why you don't want no friction Like the back of a matchbook That I pass as I will forward you And your MacBook Clothes shows will shut you down Before we go-go backwards Act up and whether we high or low We gonna get back up Like the Dow Jones and NASDAQ Sorta like a thong in a ass crack Come on I tip on alligators and little rattle snakers But I'm another flavor Something like a terminator Ain't no equivocating I fight for what I believe Why you talkin' bout it S-s-she's talkin' bout it Some callin' me a sinner Some callin' me a winner I'm callin' you to dinner And you know exactly what I mean Yeah I'm talkin' bout you You can rock or you can leave Watch me tip without you N-N-Now whether I'm high or low (High or low) Whether I'm high or low (High or low) I'm gonna tip on the tightrope (Tip tip on it) MMMMMM (Tip tip on it) Maybe maybe Whether I'm high or low (High or low) High or low (High or low) I got to tip on the tightrope (Tip tip on it) Now maybe tip on the tightrope You can't get too high (You can't get too high) I said you can't get too low (We can't get too low) Cause you get too high (You can't get too high) No you'll surely be low (No you'll surely be low) 1 2 3 Ho! Yeah yeah Now shut up yeah Yeah now put some voodoo on it Ladies and gentlemen the funkiest horn section in Metropolis Yeah oh We call that Classy Brass! Ohhhhhhh Oh! Do you mind? If I play the ukulele Just like a little lady Do you mind? If I play the ukulele Just like a little lady As I play the ukulele If I play my ukulele Just like a little lady,0
495, Know you wrong But 'sho you right Home alone For the night I can turn you on With my dirty mind Say I won't Worth a try Puppy love Butterflies Made you blush You made me smile What you want Baby you decide Why we grown Wasting time  You're beautiful babe You're really something Stylin' I gotta say T-shirt designer jeans You got me open Filled with emotion Living in ecstacy Just want you next to me I'll bring the champagne Don't turn me down babe We can play Simon Says Or watch TV in bed Wake with the sunrise Sleep in it's alright Ain't even gotta sex  Mmm but I know what you like Baby Can I come over come over? You're wasting your time Baby  If you just let me come over babe If you just let me come over babe  Know you wrong But 'sho you right Home alone For the night I can turn you on With my dirty mind Say I won't Worth a try Puppy love Butterflies Made you blush You made me smile What you want Baby you decide Why we grown Wasting time (Steve)  If you just let me come over babe If you just let me come over babe  Know you wrong But 'sho you right Home alone For the night I can turn you on With my dirty mind Say I won't Worth a try Puppy love Butterflies Made you blush You made me smile What you want Baby you decide Why we grown Wasting time,0
496,  Tralala trala tra-a-la la   In your snatch fits pleasure broom-shaped pleasure  Deep greedy and Googling every corner.  La trala tra-a-la lalalala lalala  Dead in the middle of the C-O-double M-O-N Little did I know then That the Mandela Boys soon become Mandela Men. Tall woman pull the pylons down And wrap them around the necks Of all the feckless men that queue to be the next.  Steepled fingers ring lalalala lalalala leaders Queue queue jumpers rock fist paper scissors lalala lalala lingered fluffers. Require In your hoof lies the heartland Where we tent for our treasure pleasure leisure les yeux It's all in your eyes. In your snatch fits pleasure broom-shaped pleasure  Aaaah  Deep greedy and Googling every corner  Tralala trala tra-a-la lalalala lalala  Ooooooh  Blended by the lights. ,0
497,This world's at war And I'm by myself Yeah this world is dark Wake up and get started You feel alone The world is hard You feel the same Wake up and get yourself together Peace in the mind is the only way to face this bomber Peace in the mind's gotta wake you up gotta face this better Peace in the mind is the only way to discover you're a Murderer murderer Peace peace in the mind you will find yourself and feel what love is Peace in the mind gotta free yourself but I guess you'd know that Peace in the mind is the only way to discover you're a Murderer murderer You ask yourself Millennium crash? The world is lost Wake up and get started You feel the same Won't stop this game The world is dead Wake up and get yourself together Peace in the mind is the only way to face this bomber Peace in the mind's gotta wake you up gotta face this better Peace in the mind is the only way to discover you're a Murderer murderer Peace peace in the mind you will find yourself and feel what love is Peace in the mind gotta free yourself but I guess you'd know that Peace in the mind is the only way to discover you're a Murderer murderer You understand you're strong you don't fall You won't let it go too far 'Cause you'll never be alone you're always with yourself and And when the world gets so hard And you're feeling down 'Cause no-one's there Then you gonna say yeah Peace in the mind finding yourself go Peace in the mind if all by yourself Peace in the mind you feeling yourself go Murderer murderer Peace in the mind finding yourself go Peace in the mind millennium crash Peace in the mind finding yourself go Murderer murderer Peace peace in the mind you will find yourself and feel what love is Peace in the mind gotta free yourself but I guess you'd know that Peace in the mind is the only way to discover you're a Murderer murderer,0
498,Reason look at her (Reason look at her) And tell her what to do (what to do) So she can come back to life (so she can come back to life) And won't feel sad no more (and won't feel sad no more) She feels lost in her. darkness She feels bad in her. darkness Give her the reason Just give her the reason to hold on Give her the reason Just give her the reason to hold on Reason come back to her Please tell her where to go So she can find find a place So she can find a place Where she won't feel bad no more She feels lost in her darkness She feels bad in her darkness Give her the reason Just give her the reason to hold on Give her the reason Just give her the reason to hold on In the end she should know That she is drowning in sorrow oh Alone So let's change her faith And make all She feels lost. (in her darkness) She feels bad. (in her darkness) Give her the reason just give her the reason to hold on Give her the reason Just give her the reason to hold on,0
500,"You may find yourself living in a shotgun shack And you may find yourself in another part of the world And you may find yourself behind the wheel of a large automobile You may find yourself in a beautiful house with a beautiful wife You may ask yourself ""Well how did I get here?"" Letting the days go by let the water hold me down Letting the days go by water flowing underground Into the blue again after the money's gone Once in a lifetime water flowing underground And you may ask yourself ""How do I work this?"" And you may ask yourself ""Where is that large automobile?"" And you may tell yourself ""This is not my beautiful house"" And you may tell yourself ""This is not my beautiful wife"" Letting the days go by let the water hold me down Letting the days go by water flowing underground Into the blue again after the money's gone Once in a lifetime water flowing underground Same as it ever was same as it ever was same as it ever was Same as it ever was same as it ever was same as it ever was Same as it ever was same as it ever was Water dissolving and water removing There is water at the bottom of the ocean Under the water carry the water Remove the water from the bottom of the ocean Water dissolving and water removing Letting the days go by let the water hold me down Letting the days go by water flowing underground Into the blue again into the silent water Under the rocks and stones there is water underground Letting the days go by let the water hold me down Leting the days go by water flowing underground Into the blue again after the money's gone Once in a lifetime water flowing underground You may ask yourself ""What is that beautiful house?"" You may ask yourself ""Where does that highway go to?"" You may ask yourself ""Am I right am I wrong?"" You may say to yourself ""My God! What have I done?"" Letting the days go by let the water hold me down Letting the days go by water flowing underground Into the blue again into the silent water Under the rocks and stones there is water underground Letting the days go by let the water hold me down Letting the days go by water flowing underground Into the blue again after the money's gone Once in a lifetime water flowing underground Same as it ever was same as it ever was Same as it ever was look where my hand was Time isn't holding up time isn't after us Same as it ever was same as it ever was Same as it ever was same as it ever was Same as it ever was same as it ever was Same as it ever was hey let's all twist our thumbs Here comes the twister Letting the days go by Letting the days go by Once in a lifetime Let the water hold me down Letting the days go by",0
502,Dream of a land my soul is from I hear a hand stroke on a drum  Shades of delight cocoa hue Rich as the night afro blue  Elegant boy beautiful girl Dancing for joy delicate whirl  Shades of delight cocoa hue Rich as the night afro blue  Two lovers dance face to face with undulating grace They gently sway then slip away to some secluded place  Shades of delight cocoa hue Rich as the night afro blue  Dream of a land my soul is from I hear a hand stroke on a drum  Shades of delight cocoa hue Rich as the night afro blue  Elegant boy beautiful girl Dancing for joy delicate whirl  Shades of delight cocoa hue Rich as the night afro blue  Two lovers dance face to face with undulating grace They gently sway then slip away to some secluded place  Shades of delight cocoa hue Rich as the night afro blue ,0
503,  Games changes and fears When will they go from here? When will they stop? I believe that fate has brought us here And we should be together babe But we're not  I play it off but I'm dreaming of you I'll keep my cool but I'm fiendin  I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near  I may appear to be free But I'm just a prisoner of your love I may seem alright and smile when you leave But my smiles are just a front just a front  I play it off but I'm dreaming of you I'll keep my cool but I'm fiendin  I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near  Here is my confession May I be your possession Boy I need your touch Your love kisses and such With all my might I try But this I can't deny deny  I play it off but I'm dreaming of you I'll keep my cool but I'm fiendin  I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near  Goodbye and I choke I try to walk away and I stumble Though I try to hide it it's clear My world crumbles when you are not near ,0
504,Baby baby baby from the day I saw you I really really wanted to catch your eye There's something special 'bout you I must really like you 'Cause not a lotta guys are worth my time Ooh baby baby baby it's gettin' kind of crazy 'Cause you are takin' over my mind And it feels like ooh But you don't know my name And I swear It feels like ooh You don't know my name (Round and round and round we go will you ever know?) Oh baby baby baby I see us on our first date You're doin' everything that makes me smile And when we had our first kiss it happened on a Thursday Ooh it set my soul on fire Ooh baby baby baby I can't wait for the first time My imagination's runnin' wild It feels like ooh You don't know my name And I swear it baby It feels like ooh You don't know my name (Round and round and round we go will you ever know?) I'm sayin' he don't even know what he's doin' to me Got me feelin' all crazy inside I'm feelin' like ow ooh Doin' more than I've ever done for anyone's attention Take notice of what's in front of you 'Cause did I mention you're 'bout to miss a good thing? And you'll never know how good it feels to have all of my affection And you'll never get a chance to experience my lovin' ow 'Cause my lovin' feels like ooh You don't know my name (Round and round and round we go will you ever know?) And I swear it feels like ooh You don't know my name oh (Round and round and round we go will you ever know?) Will you ever know it? No no no no no no no Will you ever know it? Well I'ma just have to go ahead and call this boy Hello? Can I speak to to Michael? Oh hey how you doin'? Uh I feel kinda silly doin' this but uh This is the waitress from the coffee house on 39th and Lennox You know the one with the braids? Yeah well I see you on Wednesdays all the time You come in every Wednesday on your lunch break I think And you always order the special with the hot chocolate And my manager be trippin' and stuff Talkin' 'bout we gotta use water But I always use some milk and cream for you 'Cause I think you're kinda sweet Anyway you always got on some fly blue suit An' your cufflinks are shinin' all bright So whatchu do? Oh word? Yeah that's interestin' Look man I mean I don't wanna waste your time but I know girls don't usually do this But I was wonderin' if maybe we could get together Outside the restaurant one day Ya know 'cause I do look a lot different outside my work clothes I mean we could just go across the street to the park right here Wait hold up my cell phone's breakin' up hold up Can you hear me now? Yeah So what day did you say? Oh yeah Thursday's perfect man And it feels like ooh You don't know my name (Round and round and round we go will you ever know?) Baby baby I swear it's like ooh You don't know my name no no no (Round and round and round we go will you ever know?) And it feels like ooh You don't know my name (Round and round and round we go will you ever know?) And I swear on my mother and father it feels like ooh ooh ooh You don't know my name (Round and round and round we go will you ever know?),0
505,I want to stay But I need to go I want to be the best for you But I just don't know what to do 'Cause baby say I've cried for you The time we have spent together Riding through this English whether And as the pressure builds So does the tension between you and me Time has gone so fast Watching the leaves fall from our tree Baby I just want you to know I still love you Love you Love you Love you And the grass is always greener On the other side Maybe you should come and take a trip sometime Oh you seem keener When they turn to night But you're different out your mind Tell me it's a sign As the pressure builds So does the tension between you and me Time hads gone so fast Time has gone so fast Watching the leaves fall from our tree Baby I just want you to know I still love you Love you Love you Love you,0
506,At first I was afraid I was petrified Kept thinking I could never live without you by my side But then I spent so many nights thinking how you did me wrong And I grew strong and I learned how to get along And so you're back from outer space I just walked in to find you here with that sad look upon your face I should have changed that stupid lock I should have made you leave your key If I'd known for just one second you'd be back to bother me Go on now go walk out the door just turn around now 'Cause you're not welcome anymore Weren't you the one who tried to hurt me with goodbye? Did you think I'd crumble? Did you think I'd lay down and die? Oh no not I I will survive Oh as long as I know how to love I know I'll stay alive I've got all my life to live I've got all my love to give And I'll survive I will survive hey hey It took all the strength I had not to fall apart Kept trying hard to mend the pieces of my broken heart And I spent oh so many nights just feeling sorry for myself I used to cry but now I hold my head up high And you see me somebody new I'm not that chained up little person still in love with you And so you felt like dropping in and just expect me to be free But now I'm saving all my loving for someone who's loving me Go on now go walk out the door just turn around now 'Cause you're not welcome anymore Weren't you the one who tried to break me with goodbye Did you think I'd crumble? Did you think I'd lay down and die? Oh no not I I will survive Oh as long as I know how to love I know I'll stay alive I've got all my life to live I've got all my love to give And I'll survive I will survive oh Go on now go walk out the door just turn around now 'Cause you're not welcome anymore Weren't you the one who tried to break me with goodbye Did you think I'd crumble? Did you think I'd lay down and die? Oh no not I I will survive Oh as long as I know how to love I know I'll stay alive I've got all my life to live I've got all my love to give And I'll survive I will survive I will survive,0
507,  Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities Of mother nature's recipies That bring the bare necessities of life  Wherever I wander wherever I roam I can't be fonder of my big home The bees are buzzing in the trees To make some honey just for me  You look under the rocks and plants And take a glance at the fancy ants Then maybe try a few The bare necessities of life will come to you  Look for the bare necessities The simple bare necessities Forget about your worries and your stife I mean the bare necessities That's why a bear can rest at ease With just the bare necessities of life  So just relax yeah In my backyard If you act like that bee acts You're workin' too hard  Don't spend your time just lookin' around For something you want can't be found You find out you can live without it And go along not thinkin' about it I'll tell you something true The bare necessities of life will come to you  They'll come to you they'll come to you They'll come to you oh yes ,0
508,"I see trees of green Red roses too I see them bloom For me and for you And I think to myself What a wonderful world I see skies of blue And clouds of white The bright blessed day The dark sacred night And I think to myself What a wonderful world The colors of the rainbow So pretty in the sky Are also on the faces Of people going by I see friends shaking hands Saying ""How do you do?"" They're really saying ""I love you"" I hear babies cry I watch them grow They'll learn much more Than I'll ever know And I think to myself What a wonderful world Yes I think to myself What a wonderful world Oh yeah",0
509,Oh when the saints go marching in When the saints go marching in Yes I want to be in that number When the saints go marching in ... Instrumental ... Oh when the saints go marching in When the saints go marching in Yes I want to be in that number When the saints go marching in,0
510,We're so glad to see so many of you lovely people here tonight and we would especially like to welcome all the representatives of Illinois law enforcement community who have chosen to join us here in the Palace Hotel ballroom at this time. We do sincerely hope you'll all enjoy the show and please remember people that no matter who you are and what you do to live thrive and survive there're still some things that make us all the same. You me them everybody everybody. Everybody needs somebody Everybody needs somebody to love someone to love (Someone to love) Sweetheart to miss (Sweetheart to miss) Sugar to kiss (Sugar to kiss) I need you you you (You you you) I need you you you (You you you) I need you you you (You you you) in the morning (I need) (You you you) When my souls on fire (I need) (You you you) Sometimes I feel I feel a little sad inside When my baby mistreats me I never never never have a place to hide I need you Sometimes I feel I feel a little sad inside When my baby mistreats me I never never never have a place to hide I need you you you I need you you you (I need you) I need you you you (I need you) I need you you you (I need you) (I need you) I need you You know people when you do find somebody Hold that woman hold that man Love him please him squeeze her please her hold her Squeeze and please that person give 'em all your love Signify your feelings with every gentle caress (Signify) Because it's so important to have that special somebody To hold (Hold) kiss (Kiss) miss (Miss) squeeze (Squeeze) and please (Please) Everybody needs somebody (I need you) Everybody needs somebody to love (Everybody) someone to love (Needs somebody) Sweetheart to miss (Everybody) Sugar to kiss (Needs somebody) I need you you you (You you you) I need you you you (You you you) I need you you you (You you you) I need you you you (You you you) I need you you you (Everybody) I need you you you (Needs somebody) I need you you you (Everybody) I need you you you (Needs somebody) In the morning (Everybody) When my souls on fire (Needs somebody) When I need that woman of mine (Everybody) I need you you you you (Needs somebody) I need you you you you (Everybody) I need you you you (Needs somebody) I need you,0
511,(Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) What you say? (Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) Woah Woman oh woman don't treat me so mean You're the meanest old woman that I've ever seen I guess if you say so I'll have to pack my things and go (That's right) (Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) What you say? (Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) Now baby listen baby don't ya treat me this-a way Cause I'll be back on my feet some day (Don't care if you do 'cause it's understood) (You ain't got no money you just ain't no good) Well I guess if you say so I'll have to pack my things and go (That's right) (Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) What you say (Hit the road Jack and don't you come back no more no more no more no more) (Hit the road Jack and don't you come back no more) Well uh what you say? (Don't you come back no more) I didn't understand you! (Don't you come back no more) You can't mean that! (Don't you come back no more) Oh now baby please! (Don't you come back no more) What you tryin' to do to me? (Don't you come back no more),0
512,Get your motor runnin' Head out on the highway Looking for adventure In whatever comes our way Yeah darlin' Gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space I like smoke and lightnin' Heavy metal thunder Racing with the wind And the feeling that I'm under Yeah darlin' Gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space Like a true nature's child We were born Born to be wild We can climb so high I never wanna die Born to be wild Born to be wild Get your motor runnin' Head out on the highway Looking for adventure In whatever comes our way Yeah darlin' Gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space Like a true nature's child We were born Born to be wild We can climb so high I never wanna die Born to be wild Born to be wild,0
514,Oh come on come on come on come on! Didn't I make you feel like you were the only man yeah! Didn't I give you nearly everything that a woman possibly can? Honey you know I did! And each time I tell myself that I well I think I've had enough But I'm gonna show you baby that a woman can be tough. I want you to come on come on come on come on and take it Take it! Take another little piece of my heart now baby! Oh oh break it! Break another little bit of my heart now darling yeah yeah yeah. Oh oh have a! Have another little piece of my heart now baby You know you got it if it makes you feel good Oh yes indeed. You're out on the streets looking good And baby deep down in your heart I guess you know that it ain't right Never never never never never never hear me when I cry at night Babe I cry all the time! And each time I tell myself that I well I can't stand the pain But when you hold me in your arms I'll sing it once again. I'll say come on come on come on come on and take it! Take it! Take another little piece of my heart now baby. Oh oh break it! Break another little bit of my heart now darling yeah Oh oh have a! Have another little piece of my heart now baby You know you got it child if it makes you feel good. I need you to come on come on come on come on and take it Take it! Take another little piece of my heart now baby! oh oh break it! Break another little bit of my heart now darling yeah c'mon now. oh oh have a Have another little piece of my heart now baby. You know you got it whoahhhhh! Take it! Take it! Take another little piece of my heart now baby Oh oh break it! Break another little bit of my heart now darling yeah yeah yeah yeah Oh oh have a Have another little piece of my heart now baby hey You know you got it child if it makes you feel good.,0
